year	component	emission	sector	region	value	unit
2012	domestic	N2O	Wholesale, retail & hospitality	Developing	0.0	t
2012	domestic	N2O	Wholesale, retail & hospitality	Norway	146.6656900404514	t
2012	domestic	N2O	Wood, paper & publishing	Europe	0.0	t
2012	domestic	N2O	Wood, paper & publishing	Advanced	0.0	t
2012	domestic	N2O	Wood, paper & publishing	Developing	0.0	t
2012	domestic	N2O	Wood, paper & publishing	Norway	2.4943504097071982	t
2012	domestic	PFC	Agriculture, forestry & fishing	Europe	0.0	t CO2-eq
2012	domestic	PFC	Agriculture, forestry & fishing	Advanced	0.0	t CO2-eq
2012	domestic	PFC	Agriculture, forestry & fishing	Developing	0.0	t CO2-eq
2012	domestic	PFC	Agriculture, forestry & fishing	Norway	30.17027921950166	t CO2-eq
2012	domestic	PFC	Business Services	Europe	0.0	t CO2-eq
2012	domestic	PFC	Business Services	Advanced	0.0	t CO2-eq
2012	domestic	PFC	Business Services	Developing	0.0	t CO2-eq
2012	domestic	PFC	Business Services	Norway	726.3812770469008	t CO2-eq
2012	domestic	PFC	Construction	Europe	0.0	t CO2-eq
2012	domestic	PFC	Construction	Advanced	0.0	t CO2-eq
2012	domestic	PFC	Construction	Developing	0.0	t CO2-eq
2012	domestic	PFC	Construction	Norway	16.651299824073234	t CO2-eq
2012	domestic	PFC	Electrical & machinery	Europe	0.0	t CO2-eq
2012	domestic	PFC	Electrical & machinery	Advanced	0.0	t CO2-eq
2012	domestic	PFC	Electrical & machinery	Developing	0.0	t CO2-eq
2012	domestic	PFC	Electrical & machinery	Norway	113.85171210720769	t CO2-eq
2012	domestic	PFC	Electricity, gas & water	Europe	0.0	t CO2-eq
2012	domestic	PFC	Electricity, gas & water	Advanced	0.0	t CO2-eq
2012	domestic	PFC	Electricity, gas & water	Developing	0.0	t CO2-eq
2012	domestic	PFC	Electricity, gas & water	Norway	56.903636904781855	t CO2-eq
2012	domestic	PFC	Food, beverages & tobacco	Europe	0.0	t CO2-eq
2012	domestic	PFC	Food, beverages & tobacco	Advanced	0.0	t CO2-eq
2012	domestic	PFC	Food, beverages & tobacco	Developing	0.0	t CO2-eq
2012	domestic	PFC	Food, beverages & tobacco	Norway	285.8839653490826	t CO2-eq
2012	domestic	PFC	Metal & metal products	Europe	0.0	t CO2-eq
2012	domestic	PFC	Metal & metal products	Advanced	0.0	t CO2-eq
2012	domestic	PFC	Metal & metal products	Developing	0.0	t CO2-eq
2012	domestic	PFC	Metal & metal products	Norway	85.89711083296565	t CO2-eq
2012	domestic	PFC	Mining & quarrying	Europe	0.0	t CO2-eq
2012	domestic	PFC	Mining & quarrying	Advanced	0.0	t CO2-eq
2012	domestic	PFC	Mining & quarrying	Developing	0.0	t CO2-eq
2012	domestic	PFC	Mining & quarrying	Norway	1.9759420088036528	t CO2-eq
2012	domestic	PFC	Other manufacturing & recycl.	Europe	0.0	t CO2-eq
2012	domestic	PFC	Other manufacturing & recycl.	Advanced	0.0	t CO2-eq
2012	domestic	PFC	Other manufacturing & recycl.	Developing	0.0	t CO2-eq
2012	domestic	PFC	Other manufacturing & recycl.	Norway	60.27736717065205	t CO2-eq
2012	domestic	PFC	Petroleum, chem & non-met	Europe	0.0	t CO2-eq
2012	domestic	PFC	Petroleum, chem & non-met	Advanced	0.0	t CO2-eq
2012	domestic	PFC	Petroleum, chem & non-met	Developing	0.0	t CO2-eq
2012	domestic	PFC	Petroleum, chem & non-met	Norway	156.14012068361794	t CO2-eq
2012	domestic	PFC	Public services	Europe	0.0	t CO2-eq
2012	domestic	PFC	Public services	Advanced	0.0	t CO2-eq
2012	domestic	PFC	Public services	Developing	0.0	t CO2-eq
2012	domestic	PFC	Public services	Norway	86.74046363586845	t CO2-eq
2012	domestic	PFC	Recreation; other services	Europe	0.0	t CO2-eq
2012	domestic	PFC	Recreation; other services	Advanced	0.0	t CO2-eq
2012	domestic	PFC	Recreation; other services	Developing	0.0	t CO2-eq
2012	domestic	PFC	Recreation; other services	Norway	103.52778180787439	t CO2-eq
2012	domestic	PFC	Textiles & wearing apparel	Europe	0.0	t CO2-eq
2012	domestic	PFC	Textiles & wearing apparel	Advanced	0.0	t CO2-eq
2012	domestic	PFC	Textiles & wearing apparel	Developing	0.0	t CO2-eq
2012	domestic	PFC	Textiles & wearing apparel	Norway	74.21957388807807	t CO2-eq
2012	domestic	PFC	Transport	Europe	0.0	t CO2-eq
2012	domestic	PFC	Transport	Advanced	0.0	t CO2-eq
2012	domestic	PFC	Transport	Developing	0.0	t CO2-eq
2012	domestic	PFC	Transport	Norway	1588.5806396523315	t CO2-eq
2012	domestic	PFC	Transport equipment	Europe	0.0	t CO2-eq
2012	domestic	PFC	Transport equipment	Advanced	0.0	t CO2-eq
2012	domestic	PFC	Transport equipment	Developing	0.0	t CO2-eq
2012	domestic	PFC	Transport equipment	Norway	475.9254402808176	t CO2-eq
2012	domestic	PFC	Wholesale, retail & hospitality	Europe	0.0	t CO2-eq
2012	domestic	PFC	Wholesale, retail & hospitality	Advanced	0.0	t CO2-eq
2012	domestic	PFC	Wholesale, retail & hospitality	Developing	0.0	t CO2-eq
2012	domestic	PFC	Wholesale, retail & hospitality	Norway	633.7193274295688	t CO2-eq
2012	domestic	PFC	Wood, paper & publishing	Europe	0.0	t CO2-eq
2012	domestic	PFC	Wood, paper & publishing	Advanced	0.0	t CO2-eq
2012	domestic	PFC	Wood, paper & publishing	Developing	0.0	t CO2-eq
2012	domestic	PFC	Wood, paper & publishing	Norway	9.11590143962609	t CO2-eq
2012	domestic	SF6_NF3	Agriculture, forestry & fishing	Europe	0.0	t CO2-eq
2012	domestic	SF6_NF3	Agriculture, forestry & fishing	Advanced	0.0	t CO2-eq
2012	domestic	SF6_NF3	Agriculture, forestry & fishing	Developing	0.0	t CO2-eq
2012	domestic	SF6_NF3	Agriculture, forestry & fishing	Norway	128.07134065840796	t CO2-eq
2012	domestic	SF6_NF3	Business Services	Europe	0.0	t CO2-eq
2012	domestic	SF6_NF3	Business Services	Advanced	0.0	t CO2-eq
2012	domestic	SF6_NF3	Business Services	Developing	0.0	t CO2-eq
2012	domestic	SF6_NF3	Business Services	Norway	1151.7581521376871	t CO2-eq
2012	domestic	SF6_NF3	Construction	Europe	0.0	t CO2-eq
2012	domestic	SF6_NF3	Construction	Advanced	0.0	t CO2-eq
2012	domestic	SF6_NF3	Construction	Developing	0.0	t CO2-eq
2012	domestic	SF6_NF3	Construction	Norway	9.515815060458976	t CO2-eq
2012	domestic	SF6_NF3	Electrical & machinery	Europe	0.0	t CO2-eq
2012	domestic	SF6_NF3	Electrical & machinery	Advanced	0.0	t CO2-eq
2012	domestic	SF6_NF3	Electrical & machinery	Developing	0.0	t CO2-eq
2012	domestic	SF6_NF3	Electrical & machinery	Norway	90.39042769041467	t CO2-eq
2012	domestic	SF6_NF3	Electricity, gas & water	Europe	0.0	t CO2-eq
2012	domestic	SF6_NF3	Electricity, gas & water	Advanced	0.0	t CO2-eq
2012	domestic	SF6_NF3	Electricity, gas & water	Developing	0.0	t CO2-eq
2012	domestic	SF6_NF3	Electricity, gas & water	Norway	15068.27349143885	t CO2-eq
2012	domestic	SF6_NF3	Food, beverages & tobacco	Europe	0.0	t CO2-eq
2012	domestic	SF6_NF3	Food, beverages & tobacco	Advanced	0.0	t CO2-eq
2012	domestic	SF6_NF3	Food, beverages & tobacco	Developing	0.0	t CO2-eq
2012	domestic	SF6_NF3	Food, beverages & tobacco	Norway	823.6125099854288	t CO2-eq
2012	domestic	SF6_NF3	Metal & metal products	Europe	0.0	t CO2-eq
2012	domestic	SF6_NF3	Metal & metal products	Advanced	0.0	t CO2-eq
2012	domestic	SF6_NF3	Metal & metal products	Developing	0.0	t CO2-eq
2012	domestic	SF6_NF3	Metal & metal products	Norway	8.087763205689596	t CO2-eq
2012	domestic	SF6_NF3	Mining & quarrying	Europe	0.0	t CO2-eq
2012	domestic	SF6_NF3	Mining & quarrying	Advanced	0.0	t CO2-eq
2012	domestic	SF6_NF3	Mining & quarrying	Developing	0.0	t CO2-eq
2012	domestic	SF6_NF3	Mining & quarrying	Norway	1.596984147014324	t CO2-eq
2012	domestic	SF6_NF3	Other manufacturing & recycl.	Europe	0.0	t CO2-eq
2012	domestic	SF6_NF3	Other manufacturing & recycl.	Advanced	0.0	t CO2-eq
2012	domestic	SF6_NF3	Other manufacturing & recycl.	Developing	0.0	t CO2-eq
2012	domestic	SF6_NF3	Other manufacturing & recycl.	Norway	37.98352756340721	t CO2-eq
2012	domestic	SF6_NF3	Petroleum, chem & non-met	Europe	0.0	t CO2-eq
2012	domestic	SF6_NF3	Petroleum, chem & non-met	Advanced	0.0	t CO2-eq
2012	domestic	SF6_NF3	Petroleum, chem & non-met	Developing	0.0	t CO2-eq
2012	domestic	SF6_NF3	Petroleum, chem & non-met	Norway	196.60370140455245	t CO2-eq
2012	domestic	SF6_NF3	Public services	Europe	0.0	t CO2-eq
2012	domestic	SF6_NF3	Public services	Advanced	0.0	t CO2-eq
2012	domestic	SF6_NF3	Public services	Developing	0.0	t CO2-eq
2012	domestic	SF6_NF3	Public services	Norway	364.73515423193305	t CO2-eq
2012	domestic	SF6_NF3	Recreation; other services	Europe	0.0	t CO2-eq
2012	domestic	SF6_NF3	Recreation; other services	Advanced	0.0	t CO2-eq
2012	domestic	SF6_NF3	Recreation; other services	Developing	0.0	t CO2-eq
2012	domestic	SF6_NF3	Recreation; other services	Norway	332.384863224764	t CO2-eq
2012	domestic	SF6_NF3	Textiles & wearing apparel	Europe	0.0	t CO2-eq
2012	domestic	SF6_NF3	Textiles & wearing apparel	Advanced	0.0	t CO2-eq
2012	domestic	SF6_NF3	Textiles & wearing apparel	Developing	0.0	t CO2-eq
2012	domestic	SF6_NF3	Textiles & wearing apparel	Norway	33.083840935728574	t CO2-eq
2012	domestic	SF6_NF3	Transport	Europe	0.0	t CO2-eq
2012	domestic	SF6_NF3	Transport	Advanced	0.0	t CO2-eq
2012	domestic	SF6_NF3	Transport	Developing	0.0	t CO2-eq
2012	domestic	SF6_NF3	Transport	Norway	369.35738131564665	t CO2-eq
2012	domestic	SF6_NF3	Transport equipment	Europe	0.0	t CO2-eq
2012	domestic	SF6_NF3	Transport equipment	Advanced	0.0	t CO2-eq
2012	domestic	SF6_NF3	Transport equipment	Developing	0.0	t CO2-eq
2012	domestic	SF6_NF3	Transport equipment	Norway	68.31512818495895	t CO2-eq
2012	domestic	SF6_NF3	Wholesale, retail & hospitality	Europe	0.0	t CO2-eq
2012	domestic	SF6_NF3	Wholesale, retail & hospitality	Advanced	0.0	t CO2-eq
2012	domestic	SF6_NF3	Wholesale, retail & hospitality	Developing	0.0	t CO2-eq
2012	domestic	SF6_NF3	Wholesale, retail & hospitality	Norway	1361.2384125816748	t CO2-eq
2012	domestic	SF6_NF3	Wood, paper & publishing	Europe	0.0	t CO2-eq
2012	domestic	SF6_NF3	Wood, paper & publishing	Advanced	0.0	t CO2-eq
2012	domestic	SF6_NF3	Wood, paper & publishing	Developing	0.0	t CO2-eq
2012	domestic	SF6_NF3	Wood, paper & publishing	Norway	46.40167451463122	t CO2-eq
2012	import	Biomass CO2	Agriculture, forestry & fishing	Europe	57.952852102674115	kt
2012	import	Biomass CO2	Agriculture, forestry & fishing	Advanced	2.295057925296847	kt
2012	import	Biomass CO2	Agriculture, forestry & fishing	Developing	26.349754039403614	kt
2012	import	Biomass CO2	Agriculture, forestry & fishing	Norway	0.100655250142906	kt
2012	import	Biomass CO2	Business Services	Europe	14.695314076191256	kt
2012	import	Biomass CO2	Business Services	Advanced	1.854285675325935	kt
2012	import	Biomass CO2	Business Services	Developing	3.89718129359507	kt
2012	import	Biomass CO2	Business Services	Norway	0.0278876819369206	kt
2012	import	Biomass CO2	Construction	Europe	0.0	kt
2012	import	Biomass CO2	Construction	Advanced	0.0	kt
2012	import	Biomass CO2	Construction	Developing	0.0	kt
2012	import	Biomass CO2	Construction	Norway	0.0	kt
2012	import	Biomass CO2	Electrical & machinery	Europe	65.0103005903801	kt
2012	import	Biomass CO2	Electrical & machinery	Advanced	9.117091381733466	kt
2012	import	Biomass CO2	Electrical & machinery	Developing	44.112407691019335	kt
2012	import	Biomass CO2	Electrical & machinery	Norway	0.1537341150035168	kt
2012	import	Biomass CO2	Electricity, gas & water	Europe	36.24690215762845	kt
2012	import	Biomass CO2	Electricity, gas & water	Advanced	0.2437346930067999	kt
2012	import	Biomass CO2	Electricity, gas & water	Developing	0.7680341522609541	kt
2012	import	Biomass CO2	Electricity, gas & water	Norway	0.0086865996826569	kt
2012	import	Biomass CO2	Food, beverages & tobacco	Europe	120.221229789549	kt
2012	import	Biomass CO2	Food, beverages & tobacco	Advanced	14.15632125350641	kt
2012	import	Biomass CO2	Food, beverages & tobacco	Developing	244.36705402720062	kt
2012	import	Biomass CO2	Food, beverages & tobacco	Norway	0.2618608188641371	kt
2012	import	Biomass CO2	Metal & metal products	Europe	4.313427250101616	kt
2012	import	Biomass CO2	Metal & metal products	Advanced	0.3933912032577732	kt
2012	import	Biomass CO2	Metal & metal products	Developing	1.0921725344770088	kt
2012	import	Biomass CO2	Metal & metal products	Norway	0.0124506444378402	kt
2012	import	Biomass CO2	Mining & quarrying	Europe	0.15112119378095082	kt
2012	import	Biomass CO2	Mining & quarrying	Advanced	0.0190126864129816	kt
2012	import	Biomass CO2	Mining & quarrying	Developing	0.11043000111328535	kt
2012	import	Biomass CO2	Mining & quarrying	Norway	0.0005910948921664	kt
2012	import	Biomass CO2	Other manufacturing & recycl.	Europe	136.7660115557151	kt
2012	import	Biomass CO2	Other manufacturing & recycl.	Advanced	13.31039982955004	kt
2012	import	Biomass CO2	Other manufacturing & recycl.	Developing	221.2651355096659	kt
2012	import	Biomass CO2	Other manufacturing & recycl.	Norway	1.7910978404383855	kt
2012	import	Biomass CO2	Petroleum, chem & non-met	Europe	71.70065494393235	kt
2012	import	Biomass CO2	Petroleum, chem & non-met	Advanced	10.4602948196619	kt
2012	import	Biomass CO2	Petroleum, chem & non-met	Developing	23.116471091681557	kt
2012	import	Biomass CO2	Petroleum, chem & non-met	Norway	0.31968848867718846	kt
2012	import	Biomass CO2	Public services	Europe	0.0	kt
2012	import	Biomass CO2	Public services	Advanced	0.0	kt
2012	import	Biomass CO2	Public services	Developing	0.0	kt
2012	import	Biomass CO2	Public services	Norway	0.0	kt
2012	import	Biomass CO2	Recreation; other services	Europe	1.724815272684284	kt
2012	import	Biomass CO2	Recreation; other services	Advanced	0.5946348119401224	kt
2012	import	Biomass CO2	Recreation; other services	Developing	1.3899637429781944	kt
2012	import	Biomass CO2	Recreation; other services	Norway	0.0047519684578766	kt
2012	import	Biomass CO2	Textiles & wearing apparel	Europe	46.49396120803391	kt
2012	import	Biomass CO2	Textiles & wearing apparel	Advanced	11.196172676694781	kt
2012	import	Biomass CO2	Textiles & wearing apparel	Developing	62.11300854031299	kt
2012	import	Biomass CO2	Textiles & wearing apparel	Norway	0.206177545566298	kt
2012	import	Biomass CO2	Transport	Europe	4.341322603001806	kt
2012	import	Biomass CO2	Transport	Advanced	1.4844430423082697	kt
2012	import	Biomass CO2	Transport	Developing	5.7414461511791615	kt
2012	import	Biomass CO2	Transport	Norway	0.030301451497951503	kt
2012	import	Biomass CO2	Transport equipment	Europe	40.67781972898336	kt
2012	import	Biomass CO2	Transport equipment	Advanced	5.675879476068566	kt
2012	import	Biomass CO2	Transport equipment	Developing	13.435998820662785	kt
2012	import	Biomass CO2	Transport equipment	Norway	0.1114734517959145	kt
2012	import	Biomass CO2	Wholesale, retail & hospitality	Europe	112.99841057607252	kt
2012	import	Biomass CO2	Wholesale, retail & hospitality	Advanced	60.03428172911663	kt
2012	import	Biomass CO2	Wholesale, retail & hospitality	Developing	269.5590170869506	kt
2012	import	Biomass CO2	Wholesale, retail & hospitality	Norway	0.1427114570984879	kt
2012	import	Biomass CO2	Wood, paper & publishing	Europe	348.7273381823927	kt
2012	import	Biomass CO2	Wood, paper & publishing	Advanced	4.323493708788002	kt
2012	import	Biomass CO2	Wood, paper & publishing	Developing	6.714150989428347	kt
2012	import	Biomass CO2	Wood, paper & publishing	Norway	0.3017150559027807	kt
2012	import	CH4	Agriculture, forestry & fishing	Europe	2615.60094576511	t
2012	import	CH4	Agriculture, forestry & fishing	Advanced	484.27326685919456	t
2012	import	CH4	Agriculture, forestry & fishing	Developing	4588.310466870082	t
2012	import	CH4	Agriculture, forestry & fishing	Norway	56.66194181713709	t
2012	import	CH4	Business Services	Europe	237.29260052167382	t
2012	import	CH4	Business Services	Advanced	78.1528387130849	t
2012	import	CH4	Business Services	Developing	829.7539130029865	t
2012	import	CH4	Business Services	Norway	8.331042400104145	t
2012	import	CH4	Construction	Europe	0.0	t
2012	import	CH4	Construction	Advanced	0.0	t
2012	import	CH4	Construction	Developing	0.0	t
2012	import	CH4	Construction	Norway	0.0	t
2012	import	CH4	Electrical & machinery	Europe	1817.2465196754217	t
2012	import	CH4	Electrical & machinery	Advanced	763.9978278151721	t
2012	import	CH4	Electrical & machinery	Developing	11456.750583301624	t
2012	import	CH4	Electrical & machinery	Norway	93.88344555634772	t
2012	import	CH4	Electricity, gas & water	Europe	92.20049555067068	t
2012	import	CH4	Electricity, gas & water	Advanced	18.317997062874376	t
2012	import	CH4	Electricity, gas & water	Developing	360.374186571782	t
2012	import	CH4	Electricity, gas & water	Norway	4.734220695686116	t
2012	import	CH4	Food, beverages & tobacco	Europe	7651.051713753605	t
2012	import	CH4	Food, beverages & tobacco	Advanced	778.9864614082917	t
2012	import	CH4	Food, beverages & tobacco	Developing	12561.293724398016	t
2012	import	CH4	Food, beverages & tobacco	Norway	89.49517536755245	t
2012	import	CH4	Metal & metal products	Europe	172.63820919001935	t
2012	import	CH4	Metal & metal products	Advanced	46.71220559075259	t
2012	import	CH4	Metal & metal products	Developing	577.6867824332874	t
2012	import	CH4	Metal & metal products	Norway	4.209977451321215	t
2012	import	CH4	Mining & quarrying	Europe	24.140561723501488	t
2012	import	CH4	Mining & quarrying	Advanced	28.272754801161796	t
2012	import	CH4	Mining & quarrying	Developing	152.0186923587854	t
2012	import	CH4	Mining & quarrying	Norway	1.3792729249653053	t
2012	import	CH4	Other manufacturing & recycl.	Europe	1061.670038525689	t
2012	import	CH4	Other manufacturing & recycl.	Advanced	403.9701888495513	t
2012	import	CH4	Other manufacturing & recycl.	Developing	8532.508540971314	t
2012	import	CH4	Other manufacturing & recycl.	Norway	88.0000897219236	t
2012	import	CH4	Petroleum, chem & non-met	Europe	3921.064038622324	t
2012	import	CH4	Petroleum, chem & non-met	Advanced	1514.4638659118773	t
2012	import	CH4	Petroleum, chem & non-met	Developing	14635.25851868006	t
2012	import	CH4	Petroleum, chem & non-met	Norway	935.4671778296965	t
2012	import	CH4	Public services	Europe	0.0	t
2012	import	CH4	Public services	Advanced	0.0	t
2012	import	CH4	Public services	Developing	0.0	t
2012	import	CH4	Public services	Norway	0.0	t
2012	import	CH4	Recreation; other services	Europe	83.55085285114646	t
2012	import	CH4	Recreation; other services	Advanced	34.611620309306154	t
2012	import	CH4	Recreation; other services	Developing	285.48302592994736	t
2012	import	CH4	Recreation; other services	Norway	1.7635566384494206	t
2012	import	CH4	Textiles & wearing apparel	Europe	3110.640599701904	t
2012	import	CH4	Textiles & wearing apparel	Advanced	930.2326585419	t
2012	import	CH4	Textiles & wearing apparel	Developing	20923.158682671845	t
2012	import	CH4	Textiles & wearing apparel	Norway	51.998466366884266	t
2012	import	CH4	Transport	Europe	347.2924677867938	t
2012	import	CH4	Transport	Advanced	239.0033569684905	t
2012	import	CH4	Transport	Developing	4198.544245248637	t
2012	import	CH4	Transport	Norway	42.06528442792551	t
2012	import	CH4	Transport equipment	Europe	1385.307988145377	t
2012	import	CH4	Transport equipment	Advanced	447.73640112790156	t
2012	import	CH4	Transport equipment	Developing	3890.529992240347	t
2012	import	CH4	Transport equipment	Norway	44.0958586135033	t
2012	import	CH4	Wholesale, retail & hospitality	Europe	8600.254786999922	t
2012	import	CH4	Wholesale, retail & hospitality	Advanced	5158.060606815652	t
2012	import	CH4	Wholesale, retail & hospitality	Developing	20899.82446755238	t
2012	import	CH4	Wholesale, retail & hospitality	Norway	72.68236132294173	t
2012	import	CH4	Wood, paper & publishing	Europe	595.9204172826288	t
2012	import	CH4	Wood, paper & publishing	Advanced	46.58306880572354	t
2012	import	CH4	Wood, paper & publishing	Developing	662.7994573391162	t
2012	import	CH4	Wood, paper & publishing	Norway	19.334207247607747	t
2012	import	CO2	Agriculture, forestry & fishing	Europe	274.07885044591137	kt
2012	import	CO2	Agriculture, forestry & fishing	Advanced	44.00054523468963	kt
2012	import	CO2	Agriculture, forestry & fishing	Developing	213.45144162590293	kt
2012	import	CO2	Agriculture, forestry & fishing	Norway	2.5852033642119694	kt
2012	import	CO2	Business Services	Europe	62.949664037114644	kt
2012	import	CO2	Business Services	Advanced	28.27289391780263	kt
2012	import	CO2	Business Services	Developing	73.71305289044733	kt
2012	import	CO2	Business Services	Norway	0.9542837306698275	kt
2012	import	CO2	Construction	Europe	0.0	kt
2012	import	CO2	Construction	Advanced	0.0	kt
2012	import	CO2	Construction	Developing	0.0	kt
